date,SMB_DT97,date_jun,RMW_DT97,CMA_DT97,HML_DT97
19921030,0.018105816,19930630,0.023560737,-0.030971217,-0.044570452
19921130,0.035090482,19930630,-0.000110401,-0.021561567,-0.020449226
19921231,0.022909069,19930630,-0.006413979,0.00479401,-0.018515512
19930129,0.031843591,19930630,0.003881704,0.035611077,0.056073096
19930226,-0.020938065,19930630,-0.005612919,0.04397951,0.048086988
19930331,0.006833577,19930630,-0.002256438,0.012012828,0.008976812
19930430,-0.00392009,19930630,-0.033591183,0.020656978,0.014648863
19930528,0.012992198,19930630,-0.033913882,0.010465168,-0.007134441
19930630,0.000578396,19930630,-0.012740899,0.009734417,0.019683014
19890731,-0.041325718,19940630,0.013618824,-0.006346158,-0.00405683
19890831,0.009775659,19940630,0.001122242,-0.007224001,-0.002614276
19890929,0.001964575,19940630,-0.004786671,-0.018745336,-0.011223943
19891031,-0.030149418,19940630,0.003668868,-0.017636954,-0.033890245
19891130,-0.010572101,19940630,0.001714038,-0.011509258,-0.029641052
19891229,-0.014905153,19940630,0.00979889,0.016816414,-0.024004182
19900131,-0.002591697,19940630,0.006819141,-0.003544402,-0.006224772
19900228,0.014497682,19940630,-0.002831363,-0.001307356,-0.001674034
19900330,0.008000398,19940630,-0.010480032,-0.007062569,-0.029466271
19900430,-0.00543618,19940630,0.000250086,-0.034665515,-0.05103351
19900531,-0.034422243,19940630,-0.007600825,-0.032587777,-0.037057462
19900629,0.010994185,19940630,-0.006921711,-0.024783837,-0.028085447
19900731,-0.014178106,19940630,0.012221022,5.73E-05,-0.030880772
19900831,-0.017532008,19940630,0.017073825,-0.006919397,0.017984508
19900928,-0.02202202,19940630,0.031194489,0.00275555,-0.024775103
19901031,-0.044165164,19940630,0.030653249,-0.009145011,-0.064238328
19901130,-0.011145662,19940630,-0.03328429,0.01002337,0.019771521
19901231,-0.002138421,19940630,-0.011816198,-0.020598209,-0.008344451
19910131,0.025942314,19940630,-0.018591172,-0.01406204,-0.007301381
19910228,0.046808668,19940630,-0.005539208,-0.020634354,-0.012401359
19910328,0.029190778,19940630,0.001291984,-0.046135946,-0.021624171
19910430,0.002922068,19940630,0.017710721,-0.012460012,-0.010830875
19910531,-0.008544063,19940630,0.006362423,-0.011774244,-0.021899863
19910628,0.009281737,19940630,0.019300071,-0.007676422,-0.011486786
19910731,-0.014531882,19940630,0.013778802,-0.013616597,-0.001171914
19910830,0.004278536,19940630,0.000789619,-0.028039084,-0.018074644
19910930,0.020291051,19940630,-0.013743357,-0.009906098,-0.031571973
19911031,0.004483299,19940630,-0.020960472,-0.028936863,-0.062519797
19911129,0.010198213,19940630,0.014522005,-0.043323257,-0.038502298
19911231,-0.042239624,19940630,0.01381284,-0.046745256,-0.035625699
19920131,0.092145057,19940630,0.010888998,0.013527686,0.009735968
19920228,0.025190896,19940630,0.019917577,-0.01146253,0.012977281
19920331,0.000555721,19940630,0.019673629,-0.027469253,-0.009412187
19920430,-0.052279844,19940630,0.044513651,0.007070186,0.018577089
19920529,0.004614595,19940630,0.014037393,-0.013097126,0.009587638
19920630,-0.021528209,19940630,0.015267339,-0.007074727,0.021247423
19920731,-0.001625883,19940630,0.020304387,-0.03053166,-0.004524954
19920831,8.86E-05,19940630,0.019210432,-0.013957041,-0.01815888
19920930,0.002484575,19940630,0.002325274,-0.04209244,-0.018186431
19921030,0.013132703,19940630,0.023018451,-0.044441823,-0.014069411
19921130,0.029049762,19940630,-0.003198381,-0.028248019,-0.008684694
19921231,0.024345651,19940630,0.017472856,-0.036288228,0.006324236
19930129,0.033272551,19940630,0.012504424,-0.018263777,0.030003755
19930226,-0.018852687,19940630,0.011416208,0.006290894,0.024724665
19930331,0.004961563,19940630,0.011860785,-0.030073887,0.00163714
19930430,-0.005322596,19940630,0.011560249,0.004395913,-0.011036054
19930528,0.011102736,19940630,-0.028580697,-0.01860646,-0.053458961
19930630,-0.001939874,19940630,0.001433002,-0.011649578,-0.02311838
19930730,0.016358638,19940630,0.003508033,-0.005657052,0.001876963
19930831,0.006659601,19940630,-0.006054468,-0.026074288,-0.021013211
19930930,0.030725047,19940630,0.018484581,-0.026142046,-0.025074953
19931029,0.011952726,19940630,-0.002600501,0.025930566,-0.073065297
19931130,-0.014311342,19940630,0.016309718,0.018019005,-0.016165515
19931231,0.015833163,19940630,0.015173322,-0.016036763,-0.018287399
19940131,0.006077507,19940630,-0.001655494,0.010604497,0.017006417
19940228,0.02352561,19940630,0.012763995,-0.000527327,-0.004540727
19940331,-0.006965685,19940630,-5.93E-05,0.019952343,0.02437327
19940429,-0.011700591,19940630,0.018730545,0.01444608,0.017518325
19940531,-0.015379242,19940630,0.006605826,-0.000529005,0.007684098
19940630,0.005190386,19940630,0.015941111,0.010015203,0.026678653
19900731,-0.014873764,19950630,-0.005951441,0.021724193,-0.027748349
19900831,-0.020142991,19950630,0.012155294,0.007482643,0.014148187
19900928,-0.023042886,19950630,0.018266119,0.006323933,-0.013151604
19901031,-0.046278033,19950630,0.045130245,-0.00498471,-0.042741955
19901130,-0.015964597,19950630,-0.037973171,0.007826347,0.013397318
19901231,-0.000578469,19950630,-0.01420176,-0.011757371,-0.001435772
19910131,0.020303089,19950630,-0.042084414,-0.033183415,-0.036294905
19910228,0.051349734,19950630,-0.003833641,-0.01178765,-0.009213068
19910328,0.029288531,19950630,-0.017398651,-0.011447448,-0.020301072
19910430,0.005991116,19950630,-0.015467785,-0.035125522,-0.00974826
19910531,-0.008765015,19950630,-0.003179914,-0.011147103,-0.01966868
19910628,0.0126416,19950630,0.012766021,0.000337126,-0.005592926
19910731,-0.015964333,19950630,0.013029668,-0.01855396,-0.014484269
19910830,0.002050394,19950630,0.01114084,-0.012300928,-0.028148294
19910930,0.022941098,19950630,-0.024460462,0.001249114,-0.016962741
19911031,0.002924465,19950630,-0.019747264,-0.018527745,-0.042757987
19911129,0.009696855,19950630,0.006321148,-0.010327149,-0.018676761
19911231,-0.048718649,19950630,0.019920709,-0.034449996,-0.036527166
19920131,0.097021188,19950630,0.001469268,-0.021424353,0.008969312
19920228,0.023286167,19950630,0.015704986,-0.018973757,0.009563346
19920331,0.004821915,19950630,0.025944587,-0.017692089,-0.006460989
19920430,-0.052381315,19950630,0.041631164,0.00944981,0.020895366
19920529,0.001285674,19950630,0.012285119,-0.026613693,0.00876313
19920630,-0.018668,19950630,-0.003174283,-0.007120188,0.022900662
19920731,-0.009156789,19950630,0.019026191,-0.011481981,0.004394367
19920831,-0.002493861,19950630,0.014091993,-0.012168764,-0.013644264
19920930,0.005444637,19950630,-0.008001408,-0.032535624,-0.024810302
19921030,0.009318301,19950630,0.014135346,-0.053769501,-0.016720001
19921130,0.037695242,19950630,-0.009958385,-0.032098139,-0.021756716
19921231,0.024637703,19950630,0.019136116,-0.043418551,0.004222467
19930129,0.033104591,19950630,0.015123476,-0.018340266,0.025703842
19930226,-0.016083982,19950630,0.012923127,0.006769292,0.028119182
19930331,0.008691477,19950630,0.011689443,-0.01920026,0.006860012
19930430,-0.002981258,19950630,-0.003084035,-0.004287613,0.001997433
19930528,0.005079972,19950630,-0.021548523,-0.029319069,-0.040322295
19930630,-0.000883487,19950630,-0.002575355,-0.028327823,-0.005172673
19930730,0.018531857,19950630,0.001180763,-0.002911629,0.017036601
19930831,0.00415262,19950630,-0.00753295,-0.020624966,-0.019340185
19930930,0.024097052,19950630,0.018643898,-0.03229498,-0.023938853
19931029,0.017284491,19950630,0.003430668,-0.010379523,-0.053956122
19931130,-0.012471068,19950630,0.018052855,-0.012018935,-0.021714088
19931231,0.013519214,19950630,0.029138498,-0.018459889,-0.00798237
19940131,0.01058297,19950630,0.016664884,-0.017042291,-0.015942249
19940228,0.01994944,19950630,0.018020017,-0.032984796,-0.027839753
19940331,-0.007717783,19950630,0.014351004,0.002386384,0.003083363
19940429,-0.010902578,19950630,0.03927766,-0.014984956,-0.010786627
19940531,-0.018677025,19950630,0.009494202,-0.005163434,-0.002045833
19940630,0.005720357,19950630,0.025920386,-0.010126445,0.012969096
19940729,-0.014776034,19950630,-0.010052577,-0.013416039,-0.014540893
19940831,0.008733742,19950630,0.004379207,-0.017677215,-0.026867639
19940930,0.020501742,19950630,-0.014808045,-0.009215548,-0.039044679
19941031,-0.020651511,19950630,0.01057827,-0.0116107,-0.031018007
19941130,-0.001622721,19950630,0.008279012,-0.010001869,-0.03152143
19941230,0.004253276,19950630,0.01391882,0.004836368,-0.025525753
19950131,-0.022542517,19950630,-0.017707962,0.017280925,0.033497758
19950228,-0.001974369,19950630,0.015928238,-0.003713483,0.005622667
19950331,-0.008805735,19950630,-0.003363715,-0.012810254,-0.031595144
19950428,0.002544146,19950630,0.012087108,0.005647253,0.007669233
19950531,-0.015569312,19950630,-0.016155477,0.001178338,0.012831066
19950630,0.025694004,19950630,-0.019452905,-0.013514728,-0.02617593
19910731,-0.015688065,19960628,0.000786502,0.002366562,7.80E-06
19910830,0.003351846,19960628,-0.005401657,-0.023045768,-0.019760293
19910930,0.020885312,19960628,-0.037636089,0.001739839,-0.0158759
19911031,0.007498657,19960628,-0.018781948,-0.014945715,-0.049021058
19911129,0.010884105,19960628,-0.018421073,-0.012513682,-0.031741329
19911231,-0.045959431,19960628,0.018313849,-0.023826431,-0.030546415
19920131,0.094864467,19960628,-0.004707617,-0.02424851,-0.017511439
19920228,0.016498959,19960628,0.017280028,-0.042363295,0.023436874
19920331,0.004517308,19960628,0.015045631,-0.000186494,0.009461596
19920430,-0.055964392,19960628,0.044518772,0.016549142,0.028717532
19920529,-0.00391903,19960628,-0.000169519,-0.010325191,0.00497755
19920630,-0.019624857,19960628,0.000639973,0.006909025,0.02141479
19920731,-0.011951802,19960628,0.003982846,-0.013611241,-0.000606292
19920831,-0.000858149,19960628,0.023534221,0.001107322,-0.010103268
19920930,0.001508328,19960628,-0.006950839,-0.032887719,-0.02121863
19921030,0.008920321,19960628,0.011441434,-0.041292963,-0.00686326
19921130,0.035897205,19960628,-0.008053242,-0.042925062,-0.015885368
19921231,0.020839242,19960628,0.008683002,-0.026684387,0.013850434
19930129,0.029027134,19960628,-0.003343757,-0.02560207,0.021655921
19930226,-0.0146457,19960628,0.010728434,0.012337511,0.029642226
19930331,0.006285114,19960628,0.005969064,-0.012163547,-0.002694636
19930430,-0.002423146,19960628,-0.00653909,0.003611682,-0.007460711
19930528,0.007275568,19960628,-0.033277906,-0.026394156,-0.037953533
19930630,-0.001946491,19960628,-0.008360007,-0.02954945,-0.005330654
19930730,0.015485086,19960628,-0.000128571,-0.002073754,0.015355037
19930831,0.004599489,19960628,-0.017170979,-0.018398537,-0.01476567
19930930,0.023054612,19960628,0.004300668,-0.031930264,-0.013211128
19931029,0.01406619,19960628,0.003770477,-0.025702719,-0.055531939
19931130,-0.013297421,19960628,0.017795683,-0.007760677,-0.005657997
19931231,0.008352434,19960628,0.021176435,-0.014042585,0.00501507
19940131,0.010823472,19960628,0.014549257,-0.02304626,-0.019149976
19940228,0.021281266,19960628,0.013907491,-0.023761833,-0.016549814
19940331,-0.007288339,19960628,0.007841978,0.001941049,0.014510761
19940429,-0.011227442,19960628,0.038830634,-0.005739323,0.000621972
19940531,-0.023680831,19960628,0.015064892,-0.000678809,0.000508261
19940630,0.003238071,19960628,0.026112314,-0.008256714,0.011717127
19940729,-0.013145848,19960628,-0.004333756,-0.01373602,-0.010927719
19940831,0.006115141,19960628,0.012404615,-0.027475297,-0.034558067
19940930,0.020505361,19960628,-0.009611635,-0.020997757,-0.032200192
19941031,-0.022918322,19960628,0.012718654,-0.020269139,-0.025900531
19941130,-0.003370711,19960628,0.018401241,-0.01800486,-0.019586991
19941230,0.003223388,19960628,0.026612151,-0.027612587,-0.005509322
19950131,-0.020370354,19960628,-0.001700302,-0.005569857,-0.017111652
19950228,-0.002550656,19960628,0.020191166,-0.01935705,-0.013039909
19950331,-0.010202814,19960628,0.002611438,-0.019169055,-0.056441095
19950428,-0.000592163,19960628,0.023831214,-0.027084505,-0.019662461
19950531,-0.016544445,19960628,-0.023114499,-0.030226539,-0.021345376
19950630,0.026433252,19960628,0.010485429,-0.030831327,-0.060500908
19950731,0.0217261,19960628,0.002126259,-0.028549978,-0.032049615
19950831,0.02508102,19960628,-0.014160554,-0.017496723,-0.023782636
19950929,-0.018896047,19960628,-0.004180716,0.003839041,-0.044039238
19951031,-0.047136171,19960628,0.051205498,-0.027537585,-0.033387064
19951130,-0.010946821,19960628,0.006865977,0.00156171,-0.016309926
19951229,0.001530248,19960628,-0.002545437,0.004818239,-0.03585534
19960131,-0.021221982,19960628,-0.025591241,0.018574832,0.010738249
19960229,0.01706657,19960628,-0.005084899,-0.011224014,-0.009662577
19960329,0.009377549,19960628,0.008463047,0.014982351,0.020799125
19960430,0.039145293,19960628,-0.012656276,-0.015531611,-0.026005694
19960531,0.020255435,19960628,-0.023937617,0.006242575,-0.015398508
19960628,-0.029380179,19960628,0.024207924,0.022682147,0.035461857
19920731,-0.008139406,19970630,0.006050699,0.001020874,0.015203363
19920831,0.001951686,19970630,0.019452311,-0.00761748,0.001945333
19920930,-0.001327505,19970630,-0.006814824,-0.026035254,-1.99E-05
19921030,0.010138756,19970630,-0.008012898,-0.011531272,-0.015010545
19921130,0.031297299,19970630,-0.01712482,-0.026291869,-0.02705286
19921231,0.016887926,19970630,0.00412295,-0.020271081,0.028817826
19930129,0.037013724,19970630,-0.010410915,-0.025864255,0.018192233
19930226,-0.018047308,19970630,0.009622824,0.0031401,0.034015991
19930331,0.006319783,19970630,-0.005856008,-0.003582648,0.006138
19930430,0.002987951,19970630,-0.017807654,-0.003632871,0.002426879
19930528,0.004374929,19970630,-0.02665636,-0.032408061,-0.040463358
19930630,-0.006468703,19970630,-0.009076377,-0.017213106,0.00075832
19930730,0.026069089,19970630,-0.009913494,-0.011633386,0.025632634
19930831,0.007538823,19970630,-0.006438123,-0.016912689,-0.00866528
19930930,0.025214837,19970630,-0.003378581,-0.032300568,-0.017960288
19931029,0.014666904,19970630,-0.009124753,-0.007967767,-0.025042166
19931130,-0.014965584,19970630,0.02043141,0.0141295,-0.011518434
19931231,0.006734024,19970630,0.00514173,-0.006198228,0.005413552
19940131,0.004252242,19970630,0.011847427,-0.029681408,-0.02157007
19940228,0.021235357,19970630,-0.004656504,-0.011728838,-0.015874124
19940331,-0.00745558,19970630,0.017149862,-0.001366015,0.001689937
19940429,-0.010868081,19970630,0.035931466,0.008757129,0.002683147
19940531,-0.027095084,19970630,0.027349317,-0.003750487,-0.027499435
19940630,0.005225728,19970630,0.025274204,-0.008252991,0.008939597
19940729,-0.011819466,19970630,-0.00753261,-0.010126239,0.00383602
19940831,0.001514316,19970630,-0.007752824,0.00504612,-0.020653515
19940930,0.023265669,19970630,-0.004565884,-0.010689984,-0.016886151
19941031,-0.025783322,19970630,0.020515355,-0.020786043,-0.026891142
19941130,-0.005355411,19970630,0.010776029,-0.001412469,-0.012303428
19941230,-0.000519614,19970630,0.023920845,-0.01448971,0.008024072
19950131,-0.014004673,19970630,-0.011179191,-0.024857921,-0.006651837
19950228,-0.003282499,19970630,0.003483574,-0.014227893,-0.01283916
19950331,-0.007567309,19970630,0.005292776,-0.025528438,-0.049873364
19950428,-0.004675053,19970630,0.02639147,-0.023563022,-0.020193121
19950531,-0.018819215,19970630,-0.035985896,-0.01943722,-0.029353648
19950630,0.024139716,19970630,-0.005277276,-0.04139226,-0.048747821
19950731,0.023009727,19970630,-0.004488049,-0.02908815,-0.041489353
19950831,0.022510497,19970630,-0.022533127,-0.027751982,-0.019378962
19950929,-0.020649316,19970630,0.012086775,-0.013516397,-0.027138922
19951031,-0.049520067,19970630,0.057043919,-0.026484928,-0.014292499
19951130,-0.011563061,19970630,-0.006258919,-0.001595543,-0.016627666
19951229,0.007508,19970630,-0.023195249,-0.018905862,-0.020563285
19960131,-0.026937146,19970630,-0.012251326,-0.005909164,-0.036858044
19960229,0.012522904,19970630,0.0072637,-0.034688547,-0.024380471
19960329,0.012967936,19970630,0.004248309,-0.00500825,-0.007619354
19960430,0.038040638,19970630,-0.002071317,-0.032221511,-0.061049476
19960531,0.016418293,19970630,-0.007529188,-0.014137751,-0.063352602
19960628,-0.028180514,19970630,0.041419344,-0.006674961,0.006884296
19960731,-0.034936733,19970630,0.057336126,-0.009770468,0.006654322
19960830,0.024570489,19970630,0.014708752,-0.021260134,-0.032005351
19960930,-0.029168672,19970630,0.020893568,-0.02359196,-0.044631119
19961031,-0.020966796,19970630,0.038901316,0.001414836,0.009328007
19961129,-0.0313867,19970630,0.023585763,0.006285264,-0.021604265
19961231,0.036778553,19970630,0.001852717,-0.014948138,-0.005034309
19970131,-0.031372316,19970630,0.004857925,-0.010083783,-0.031236716
19970228,-0.015534947,19970630,0.003304891,0.028705987,0.056069044
19970331,0.004852903,19970630,0.030312216,0.003436596,0.024527433
19970430,-0.067314365,19970630,0.059107251,-0.012579452,-4.74E-05
19970530,0.045663241,19970630,-0.030485919,-0.020063071,-0.009487652
19970630,0.01285983,19970630,0.014966739,0.015368918,0.012583625
19930730,0.023787162,19980630,-0.018385203,-0.017969843,0.018184046
19930831,0.006365607,19980630,-0.022472448,-0.009846395,-0.00797547
19930930,0.020007946,19980630,-0.01523681,-0.024361033,-0.021842542
19931029,0.016141507,19980630,-0.033816514,0.029945104,-0.007604452
19931130,-0.012766242,19980630,0.019806343,0.017535199,-0.004198367
19931231,0.011314265,19980630,0.017691774,0.005002335,0.006438469
19940131,0.008191723,19980630,0.020538667,-0.023626337,-0.023934708
19940228,0.021726747,19980630,-0.002274534,-0.017981422,-0.004245369
19940331,-0.008859603,19980630,0.014033677,-0.013505207,0.002427696
19940429,-0.01198136,19980630,0.0379579,-0.015732374,0.000193978
19940531,-0.029366032,19980630,0.027626235,-0.013250493,-0.028306282
19940630,0.006929717,19980630,0.023626207,-0.014023953,0.008474126
19940729,-0.011775843,19980630,-0.029451182,-0.001129459,0.011412489
19940831,-0.002973785,19980630,-0.010367007,0.007876297,-0.015440166
19940930,0.022566703,19980630,-0.003801757,9.08E-05,-0.015583859
19941031,-0.027663628,19980630,0.009753645,-0.01643167,-0.03286932
19941130,-0.008054544,19980630,0.005639509,-0.006703358,-0.010034843
19941230,-0.003033944,19980630,0.01513892,0.008792132,0.006580794
19950131,-0.015021375,19980630,-0.02062082,-0.007880283,-0.003563773
19950228,-0.001517745,19980630,-0.003706218,-0.005978269,-0.007757628
19950331,-0.007172271,19980630,0.008494003,-0.013102911,-0.028528717
19950428,-0.009190229,19980630,0.041973038,-0.018629396,-0.017359035
19950531,-0.018536189,19980630,0.001946255,-0.025244469,-0.01658851
19950630,0.015345545,19980630,-0.025226946,-0.023622963,-0.054379045
19950731,0.020002845,19980630,-0.011078792,-0.020313128,-0.029048801
19950831,0.017403009,19980630,-0.033164666,-0.017853907,-0.025337773
19950929,-0.016630031,19980630,0.009169065,-0.026419669,-0.032138097
19951031,-0.048254955,19980630,0.033315597,-0.016961281,-0.02669531
19951130,-0.01254096,19980630,-0.01598535,0.015073016,-0.011787203
19951229,0.011496433,19980630,-0.024376698,-0.003730149,-0.027429584
19960131,-0.023175782,19980630,-0.011303006,0.001191486,-0.025019422
19960229,0.009809513,19980630,-0.014518069,-0.030827256,-0.031508747
19960329,0.016707187,19980630,0.012070232,-0.007230387,-0.008196022
19960430,0.035751594,19980630,-0.001022027,-0.035294698,-0.029064342
19960531,0.01162318,19980630,0.006828397,-0.022501358,-0.042722042
19960628,-0.03036945,19980630,0.033099277,-0.017609805,-0.00997123
19960731,-0.034696412,19980630,0.064805688,-0.032935917,0.003169653
19960830,0.028749476,19980630,0.010360499,-0.028699479,-0.022969116
19960930,-0.027070039,19980630,0.019793533,-0.016270093,-0.037600854
19961031,-0.02169602,19980630,0.056024762,-0.03142846,-0.004499966
19961129,-0.029235369,19980630,0.026477884,-0.025998983,-0.003712479
19961231,0.036111197,19980630,-0.002211347,-0.033683439,0.001557921
19970131,-0.030468899,19980630,0.021728014,-0.039818385,-0.070234885
19970228,-0.013680471,19980630,0.013828302,0.002067642,0.013635862
19970331,0.00914836,19980630,0.01929462,0.000909928,0.009457208
19970430,-0.077225399,19980630,0.05702729,-0.037935316,-0.042646308
19970530,0.039939487,19980630,-0.039305337,-0.020184162,-0.02438442
19970630,0.00793545,19980630,0.01708606,-0.016579287,-0.025791918
19970731,-0.024177448,19980630,0.024722722,-0.044092088,-0.028369834
19970829,0.08524177,19980630,-0.000699975,-0.006394605,0.002421444
19970930,0.019852003,19980630,-0.031432779,-0.020981536,-0.047045831
19971031,-0.006236208,19980630,-0.004872207,0.00183247,-0.035642839
19971128,-0.056832843,19980630,0.04185814,-0.015951712,-0.015965298
19971231,-0.01778112,19980630,0.012896006,-0.003129561,-0.005755722
19980130,-0.025291589,19980630,-0.031618546,-0.002490708,-0.001654111
19980227,-0.00694585,19980630,-0.00699865,-0.020845276,0.000655472
19980331,-0.010101332,19980630,-0.036600767,0.006589381,0.001713546
19980430,0.005691753,19980630,0.0139838,0.009598037,-0.013090964
19980529,-0.025895304,19980630,-0.002739828,0.01761323,-0.000121082
19980630,-0.060425363,19980630,-0.0118065,-0.018045062,-0.000876703
19940729,-0.010135447,19990630,-0.02331498,0.000138515,0.015063479
19940831,-0.01175356,19990630,-0.000178553,-0.033276967,-0.021333482
19940930,0.027884637,19990630,0.008088436,-0.006592081,0.005674932
19941031,-0.029699808,19990630,-0.010544496,-0.009811672,-0.018797326
19941130,-0.007046136,19990630,0.020451353,-0.007474055,-0.016913009
19941230,-0.006416305,19990630,0.02010349,-0.00423074,0.005229841
19950131,-0.012891422,19990630,-0.025650324,-0.009292229,-0.023992945
19950228,-0.004616532,19990630,-0.006071911,0.011474088,-0.006017783
19950331,-0.008920507,19990630,-0.000354823,0.002941293,-0.007317972
19950428,-0.016351907,19990630,0.022305823,-0.012421605,-0.014158215
19950531,-0.014506058,19990630,-0.033228163,0.012962358,-0.007056584
19950630,0.010305398,19990630,-0.027863882,-0.02204314,-0.043459239
19950731,0.022379225,19990630,-0.031972012,-0.013043217,-0.024227858
19950831,0.013050779,19990630,-0.030443707,-0.011309954,-0.019597369
19950929,-0.014596768,19990630,-0.008904609,9.00E-05,-0.033985288
19951031,-0.043236313,19990630,0.022839941,-0.030988234,-0.020412449
19951130,-0.008228548,19990630,-0.015038953,0.013727317,-0.002778965
19951229,0.014492958,19990630,-0.022748646,0.008383009,-0.01417478
19960131,-0.030479864,19990630,-0.000289371,-0.013234079,-0.043744373
19960229,0.006790831,19990630,-0.016225238,-0.019566476,-0.028733007
19960329,0.015281404,19990630,-0.001660874,0.001873908,-0.006465704
19960430,0.035808639,19990630,-0.015651687,-0.025374348,-0.047976595
19960531,0.020830536,19990630,0.002444771,-0.018170688,-0.033538277
19960628,-0.031423641,19990630,0.013753299,-0.031336239,-0.009841251
19960731,-0.032999026,19990630,0.04990605,-0.024755326,0.007718955
19960830,0.0222577,19990630,0.014758761,-0.011605223,-0.001859848
19960930,-0.034687425,19990630,0.014749463,-0.020523379,-0.022770714
19961031,-0.029338806,19990630,0.026057612,-0.018654991,-0.000151253
19961129,-0.040439127,19990630,0.024634587,-0.001664455,0.006740026
19961231,0.037975843,19990630,-0.001409066,-0.011950468,0.010080058
19970131,-0.03727138,19990630,0.009579098,-0.020873517,-0.076249215
19970228,-0.019184576,19990630,0.026995361,-0.014273858,0.009236927
19970331,0.009521149,19990630,0.022835292,4.63E-05,0.016550419
19970430,-0.082751626,19990630,0.053729339,-0.051814654,-0.037038045
19970530,0.039733638,19990630,-0.043046308,-0.011926982,-0.005908483
19970630,0.005639233,19990630,0.022578456,-0.03202673,-0.009437482
19970731,-0.033232057,19990630,0.022888728,-0.036380133,-0.006843902
19970829,0.081548296,19990630,-0.007741827,-0.003365421,0.020659326
19970930,0.017444112,19990630,-0.02300618,-0.011095228,-0.027248699
19971031,-2.13E-06,19990630,0.024667734,-0.033682213,-0.026500476
19971128,-0.054475719,19990630,0.060920325,-0.030327445,-0.026078682
19971231,-0.010490085,19990630,0.045288268,-0.036644816,0.008345772
19980130,-0.028567568,19990630,-0.01395735,-0.030749879,-0.056786419
19980227,-0.009240379,19990630,-0.00159256,-0.015243199,-0.009681458
19980331,-0.00590118,19990630,-0.004099337,-0.024843704,-0.023520039
19980430,0.000665397,19990630,0.024913461,-0.01303025,-0.043456729
19980529,-0.022437328,19990630,0.019879449,-0.004296739,-0.022746486
19980630,-0.066685941,19990630,0.029530539,-0.049796069,-0.049159159
19980731,-0.07081374,19990630,0.018344114,-0.021107463,-0.06564461
19980831,-0.027416151,19990630,0.039243995,0.023899875,-0.001165526
19980930,-0.020634351,19990630,-0.015954769,-0.023881407,-0.052896482
19981030,-0.034189095,19990630,0.00441684,0.011313471,-0.038742554
19981130,-0.001069533,19990630,-0.012783749,0.016168361,-0.125345157
19981231,-0.036642876,19990630,0.005743041,-0.058711931,-0.098537008
19990129,-0.042952695,19990630,-0.035958326,0.007767086,-0.037215825
19990226,-0.03769318,19990630,-0.006580244,0.012177638,-0.010617852
19990331,-0.050606388,19990630,-0.014832682,0.008474433,0.002604734
19990430,0.061267182,19990630,-0.00119096,0.045620593,0.075291528
19990528,0.064909829,19990630,-0.031639165,0.026989918,0.034015438
19990630,-0.00133405,19990630,0.009217622,-0.003370502,-0.001225304
19950731,0.01637785,20000630,-0.041507599,-0.006981756,-0.024379197
19950831,0.011744167,20000630,-0.023246803,-0.017832255,-0.021556245
19950929,-0.012755795,20000630,-0.004108301,0.000650246,-0.02908582
19951031,-0.05234762,20000630,0.039966653,-0.034086284,-0.010545357
19951130,-0.004063787,20000630,-0.01851907,0.023861502,-0.007797564
19951229,0.027870623,20000630,-0.014647234,0.027727656,0.007815763
19960131,-0.017978668,20000630,0.005547037,-0.008086073,-0.027474507
19960229,0.002457329,20000630,-0.015447367,-0.025322555,-0.03886659
19960329,0.022877162,20000630,0.005787407,2.44E-05,0.00589323
19960430,0.023490313,20000630,-0.046914045,-0.01539592,-0.053365496
19960531,0.024170548,20000630,-0.024244163,-0.005927287,-0.045473216
19960628,-0.032978435,20000630,0.028102988,-0.009292157,0.012597484
19960731,-0.029689825,20000630,0.059016876,0.007352097,0.023017217
19960830,0.01537447,20000630,-0.044969931,-0.008612422,-0.00949862
19960930,-0.049777396,20000630,0.005213212,-0.029998187,-0.020832534
19961031,-0.03897028,20000630,0.029266291,0.00218603,0.013407943
19961129,-0.052078431,20000630,0.007422734,-0.028423116,0.003064149
19961231,0.032385879,20000630,-0.003192834,0.012708316,0.016653111
19970131,-0.037476173,20000630,0.019896176,-0.022127804,-0.064110804
19970228,-0.005620586,20000630,0.043371494,0.013985695,0.026527922
19970331,-0.001038307,20000630,0.004779653,-0.012790986,0.0158479
19970430,-0.08757948,20000630,0.047355813,-0.035729814,-0.039243117
19970530,0.019773894,20000630,-0.047530084,-0.008765674,-0.025000994
19970630,0.003348367,20000630,0.015940741,-0.014145481,-0.002091306
19970731,-0.048786231,20000630,0.005490621,-0.045489967,0.001518104
19970829,0.07734043,20000630,-0.044155679,-0.009691237,0.002024375
19970930,0.028546335,20000630,-0.024453234,-0.006981482,-0.012103884
19971031,0.005369475,20000630,0.029506376,-0.013613163,-0.001282186
19971128,-0.054205039,20000630,0.051448288,-0.015323328,0.008442148
19971231,-0.017745121,20000630,0.021857951,-0.005041572,0.056461179
19980130,-0.032879263,20000630,0.000861919,-0.042777948,-0.037394988
19980227,-0.014538046,20000630,0.000693205,-0.032438702,-0.013295946
19980331,0.002895932,20000630,0.002113102,-0.002125053,0.006025151
19980430,-0.001518796,20000630,-0.012509786,-0.05445553,-0.055114438
19980529,-0.009431556,20000630,0.027909194,-0.008802754,-0.000847456
19980630,-0.079444333,20000630,0.029718201,-0.072879864,-0.013665846
