date_m,SMB_DT97,date_jun,HML_DT97,RMW_DT97,CMA_DT97,MKT_DT97
197209,-0.026499415,197706,-0.010584304,-0.0025642551,-0.007226618,-0.008805440926551819
197210,-0.029457856,197706,0.0034896925,5.3832075e-05,-0.013118468,0.011147252008318901
197211,-0.008539107,197706,0.046029914,-0.019588158,0.00023265183,0.059327575612068174
197212,-0.026157817,197706,-0.036710914,0.026209872,-0.01760241,0.005715816515684128
197301,-0.04189594,197706,-0.030731017,0.019175818,-0.02392479,-0.023495182418823243
197302,-0.042155057,197706,-0.0028061755,-0.004676692,-0.002414424,-0.04625306788682928
197303,-0.03267492,197706,0.009055481,-0.0043864343,-0.010829516,-0.006874822210893035
197304,-0.041799918,197706,0.008191504,-0.003962517,-0.00454323,-0.04306253929138183
197305,-0.07616149,197706,-0.026647959,0.008394204,-0.008168001,-0.02540329406261444
197306,-0.029615726,197706,-0.01146817,0.0029720329,-0.0048161894,-0.015581812991201878
197307,0.08689773,197706,-0.03347051,-0.00074557215,-0.008027539,0.05007749081254005
197308,-0.027390702,197706,-0.0008298382,-0.0108368285,-0.010643803,-0.03307168070971956
197309,0.042884417,197706,0.036912613,-0.017722145,0.013882421,0.06550229675769806
197310,-0.013503253,197706,-0.045258243,0.019127652,-0.039829984,-0.000643330957740545
197311,-0.08112243,197706,0.0009429902,0.00074885786,-0.021449104,-0.12091654000282287
197312,-0.05114326,197706,0.00081026787,-0.020748187,-0.019782787,0.019211553341150284
197401,0.11638525,197706,0.04367043,-0.023871712,0.050074846,0.009337129545211792
197402,-0.002151745,197706,0.020946302,-0.01014041,0.020577893,0.00025939654633402864
197403,0.02073995,197706,-0.019706097,0.026605695,-0.008665222,-0.026938002756237985
197404,-0.01701286,197706,-0.0050318167,0.01665762,-0.0049182624,-0.052814230024814605
197405,-0.046739012,197706,-0.024261128,0.025351819,-0.007825471,-0.045110046565532684
197406,-0.01013465,197706,-0.032589156,0.017432641,-0.018716015,-0.022625639051198958
197407,0.021487843,197706,0.057745248,-0.019898627,0.0019409806,-0.06653741818666448
197408,-0.00097040087,197706,0.0060934722,0.010235466,-0.016975634,-0.08256405866146088
197409,0.011716887,197706,0.040074266,-0.02696579,-0.008693717,-0.10430586782693863
197410,-0.07166274,197706,-0.09458488,0.06114222,-0.09487005,0.16437269439697266
197411,-0.008962855,197706,-0.012153298,-0.010128394,-0.019754212,-0.039736771816015246
197412,-0.04799917,197706,-0.0005426705,0.005643312,-0.015180785,-0.02640148137509813
197501,0.16582818,197706,0.051346034,-0.022998169,0.09110497,0.15578220171928406
197502,-0.009270124,197706,-0.06615837,0.024879072,-0.010114163,0.054582132172584535
197503,0.060345594,197706,-0.01306098,-0.0066462383,0.0066473633,0.0290360362470151
197504,-0.007176399,197706,-0.040199474,0.024574522,-0.032039076,0.044921983009576796
197505,0.016260993,197706,-0.051072955,0.012372635,-0.016342193,0.05919230726957321
197506,0.020902615,197706,0.008009203,-0.006082535,0.0032107383,0.05805468421578417
197507,0.026002247,197706,0.004779864,0.020189818,-0.007048711,-0.06150062080025673
197508,-0.034922145,197706,-0.0022032037,0.007104352,-0.006059032,-0.023946567210555075
197509,-0.008047052,197706,-0.013798708,0.018325001,-0.016235009,-0.03467391959130764
197510,-0.032468256,197706,-0.033110376,0.023419589,-0.008237936,0.05748846175670624
197511,-0.0005870797,197706,0.00070824474,0.010810941,-0.008493362,0.027012290918827158
197512,0.0021685753,197706,0.008047625,-0.002132223,-0.0069397977,-0.011083505354076623
197601,0.08814447,197706,0.036110714,0.0015531033,0.02333881,0.12723801045417796
197602,0.09223364,197706,0.030882072,-0.0055787787,0.03347063,0.0016119366496801378
197603,-0.022180011,197706,-0.0070011877,0.00034306198,-0.012729033,0.028500602304935455
197604,-0.009576626,197706,0.014214117,0.007244583,-0.0131360395,-0.009677757193148135
197605,-0.018287508,197706,-0.010016101,0.02221099,-0.012266959,-0.008009553653001785
197606,0.0012056455,197706,-0.012265351,0.008508302,0.0009266697,0.04746486819982529
197607,0.00710826,197706,0.012681343,0.00814206,-0.0027434332,-0.00846951298676421
197608,-0.024336992,197706,-0.0003357865,-0.005167893,0.0034523597,-0.0009559697106480596
197609,-0.0048966296,197706,-0.011253059,0.009196324,-0.017667683,0.025475902459025382
197610,-0.006131526,197706,-0.0038004164,0.0053460374,-0.0051929057,-0.0231547127276658
197611,0.03463757,197706,0.004702989,-0.01272627,0.016056683,0.006531851090490818
197612,0.042174634,197706,0.006460309,-0.0024112463,0.00785251,0.05614541909098625
197701,0.062350363,197706,0.054728955,-0.0026092986,0.02204161,-0.03775307402610779
197702,0.006194519,197706,0.0013485728,0.0025099553,0.009664586,-0.018552192844450373
197703,0.021442823,197706,0.0055490853,-0.005206979,-0.011745605,-0.012326005782186985
197704,0.0124879675,197706,0.02854459,-0.011415437,0.0040909294,0.0030397289142012596
197705,0.014330187,197706,0.007716732,0.0012880755,0.005259902,-0.013855132971704006
197706,0.024501633,197706,-0.0068099126,0.0038921535,-0.001779519,0.0489138334095478
197307,0.069632694,197806,-0.027693592,0.012199566,-0.03957285,0.05980988249778747
197308,-0.016867267,197806,0.004245922,-0.0077507105,-0.0058133844,-0.03401834961771955
197309,0.03257432,197806,0.02115105,-0.0033953711,-0.023658633,0.06720322705507278
197310,-0.005046947,197806,-0.04132612,0.024357794,-0.017456833,-0.0016058863662183282
197311,-0.075016856,197806,0.0033880472,-0.016506374,0.018364385,-0.1288425346970558
197312,-0.044746608,197806,0.009369891,-0.021187171,-0.0064560194,0.01331724070608616
197401,0.11225903,197806,0.042977758,-0.011551626,0.011343248,0.015265165370702743
197402,-0.006511531,197806,0.028675318,-0.012298867,0.003350424,-3.535028472542723e-05
197403,0.025307737,197806,-0.01576661,0.030079726,-0.007946162,-0.02579137516617775
197404,-0.014969461,197806,-0.00041822717,0.016735084,0.001265619,-0.05383546620607376
197405,-0.03778026,197806,-0.025060806,0.02223463,-0.01591079,-0.046944416761398315
197406,-0.010893298,197806,-0.028052753,0.020285377,-0.00331348,-0.02655915631353855
197407,0.020305261,197806,0.044857427,-0.024618238,0.027979542,-0.07037440013885488
197408,-0.0029851794,197806,0.004677497,0.0019911379,-0.002554275,-0.08580333268642426
197409,0.015850231,197806,0.048579894,-0.030263036,-0.0029900223,-0.1060379341006279
197410,-0.07598721,197806,-0.07589009,0.015121549,-0.05277776,0.16863377084732056
197411,-0.018017046,197806,-0.0019920245,-0.02012981,-0.021156564,-0.03936697342395783
197412,-0.04400747,197806,0.008665685,0.0019578487,-0.00023248792,-0.0309332951605319
197501,0.1501882,197806,0.024706721,0.014550626,0.0055893958,0.16728467626571655
197502,-0.012271509,197806,-0.06859517,0.028240718,-0.016334418,0.056781193387508394
197503,0.054790474,197806,-0.024053924,0.014940329,-0.037855804,0.035149390363693335
197504,0.0022046678,197806,-0.034928754,0.02634364,-0.0033169314,0.04323476550579071
197505,0.0136102885,197806,-0.048636712,0.021175772,-0.029914461,0.06260257211923599
197506,0.014643233,197806,0.013282396,-0.010545306,-0.0046140403,0.057868706548214056
197507,0.034221217,197806,0.009844616,0.014376089,-0.0063900724,-0.061079364973306655
197508,-0.0311672,197806,0.0048533715,0.0016049333,0.001226563,-0.02829959686398506
197509,-0.0085822325,197806,-0.008071486,0.012339918,-0.002541177,-0.03684272213578224
197510,-0.03157961,197806,-0.030949999,0.02219776,-0.017496154,0.05795302780866623
197511,-0.005123969,197806,0.0008055605,0.010285145,-0.008744506,0.02900990333557139
197512,0.0044852537,197806,0.012442473,0.0029420713,0.0025902302,-0.012538846354186534
197601,0.07716547,197806,0.019101694,0.019303188,-0.0071983933,0.1312209567308427
197602,0.08955253,197806,0.017617982,0.0061639585,0.0036879443,0.00815620627105236
197603,-0.015856288,197806,-0.006041793,0.008498808,-0.007234905,0.026702322721481323
197604,-0.0039892513,197806,0.0043248665,0.009666668,-0.0021955494,-0.010191390906274318
197605,-0.018822188,197806,-0.008076054,0.012836794,-0.006450056,-0.009778288424760103
197606,-0.011987675,197806,-0.009672493,0.01416216,-0.018358372,0.04719742960929871
197607,0.004702011,197806,0.0029211475,0.006712462,-0.0018991701,-0.0056736297070047745
197608,-0.02228744,197806,-0.003164445,-0.001131474,-0.0027076313,-0.0021960948694497344
197609,-0.005302269,197806,-0.013100475,0.014684495,-0.016388599,0.025252299359440802
197610,-0.0036734436,197806,-0.004369151,0.0070393384,-0.007856343,-0.022734073436260122
197611,0.02939121,197806,-0.00274471,-0.0014309864,-0.012162777,0.009025258667767048
197612,0.046589274,197806,0.013267212,0.0061392486,0.008930966,0.05921178376674652
197701,0.05787851,197806,0.016086388,0.008227428,0.0059508393,-0.036401680266857146
197702,0.007594982,197806,-0.0025912737,0.0013016406,-0.0052445075,-0.01890752127766599
197703,0.019036692,197806,-0.00747515,-0.003133432,-0.0046546287,-0.011033398500829935
197704,0.010509973,197806,0.012113797,-0.00084029883,-0.008345772,0.003513631009310484
197705,0.010650559,197806,-0.017942823,0.0114274165,-0.014035299,-0.010928926289826632
197706,0.014279544,197806,-0.03726737,0.021900069,-0.023286596,0.051935040116310116
197707,0.013402799,197806,-0.013838364,0.018232878,-0.0072945445,-0.014933072645962237
197708,0.007868943,197806,-0.043985166,0.014954716,-0.021114746,-0.015171444067358972
197709,0.009179428,197806,-0.019079288,0.01927055,-0.014400586,-0.0018621041376143694
197710,0.01293507,197806,0.006965194,-0.0020262152,0.006424943,-0.042248661571741106
197711,0.040793143,197806,-0.018609457,0.002113551,-0.01383692,0.04321857810020447
197712,0.009665826,197806,-0.016154889,0.01610597,0.0036618086,0.004241873568296433
197801,0.028214306,197806,0.032915037,-0.02083534,0.0204444,-0.05999057641029358
197802,0.034517936,197806,0.0021640304,0.015328314,-0.0061415667,-0.012985605178773403
197803,0.036971387,197806,0.016983904,0.0013019145,-0.0051006675,0.031024307322502137
197804,-0.008867957,197806,-0.034395248,0.032445602,-0.020775862,0.08478228948116302
197805,0.040844955,197806,-0.007888436,0.0005830303,-0.001120273,0.018789807984232902
197806,0.009114945,197806,0.00010744063,-0.011244279,-0.006650957,-0.015698468172550203
197407,0.01765941,197906,0.05423847,-0.029174887,0.052306883,-0.06760406193137158
197408,-0.007881388,197906,0.0052082315,-0.0039121807,0.010338336,-0.08550741797685624
197409,0.012533374,197906,0.05435373,-0.034438774,0.040353708,-0.1040927812218666
197410,-0.076196186,197906,-0.06474814,0.0011132807,-0.04105404,0.1702014326095581
197411,-0.020953882,197906,0.0034155697,-0.0137478,0.002677489,-0.03882900052666664
197412,-0.043069202,197906,0.009734061,-0.014617041,0.013029922,-0.030181291297078035
197501,0.15416884,197906,0.026541457,0.016149819,-0.029601648,0.16394465548992157
197502,-0.012954395,197906,-0.07366578,0.026180103,-0.039286807,0.05488315425515175
197503,0.053961724,197906,-0.025132336,0.027042411,-0.052904263,0.032913974040746787
197504,-0.0045842864,197906,-0.032014765,0.03123062,-0.012429759,0.04524379593729973
197505,0.014330037,197906,-0.04360146,0.010063633,-0.024998255,0.06600556520223617
197506,0.016110968,197906,0.013664044,-0.012946889,-0.005053304,0.05820995804071436
197507,0.031394277,197906,0.01511994,0.009330522,0.0049271956,-0.060286805737018584
197508,-0.030695315,197906,0.006983299,-0.0029040687,0.014903,-0.028449848997592925
197509,-0.00797271,197906,-0.0063056536,0.0102219,0.009268362,-0.03756363658905029
197510,-0.027907316,197906,-0.009960838,0.011074048,-0.016915495,0.05309941413402557
197511,-0.0018909927,197906,0.002898436,0.012210149,-0.01457162,0.02589575063586245
197512,0.0011820197,197906,0.015218192,-0.0011563608,0.009196269,-0.011387483454495667
197601,0.072897375,197906,0.0023377389,0.028637797,-0.028042063,0.13183202354908
197602,0.0898708,197906,0.0038982444,0.009826377,-0.0104949325,0.009320399536192417
197603,-0.016211146,197906,-0.0075517446,0.010381149,-0.007090714,0.02863629972934723
197604,-0.0048641083,197906,0.0039318334,-0.000579793,-0.0010697516,-0.009800408185273408
197605,-0.023024024,197906,-0.015864957,0.0109740775,5.234545e-05,-0.006329654947668314
197606,-0.013674833,197906,-0.0107280165,0.00562134,-0.013053067,0.047896335047483446
197607,0.0068976334,197906,0.0033115905,0.0027911202,-0.002877977,-0.005697600611299176
197608,-0.021650251,197906,0.00096420664,-0.003295747,-0.0024053054,-0.003087033783830702
197609,-0.008143118,197906,-0.012721626,0.008767342,-0.0056427047,0.0274610742688179
197610,-0.0008610226,197906,0.0006795749,0.00078205764,-0.0051604826,-0.022788809126615423
197611,0.029698245,197906,-0.00351708,-0.0023452397,-0.012772754,0.010282449148595333
197612,0.046380576,197906,0.007257335,-0.0031965896,0.003586173,0.0610094524025917
197701,0.059520837,197906,0.014188595,-0.002953846,0.010871119,-0.03408328496515751
197702,0.008245446,197906,-0.002360886,0.0014721546,0.0025212988,-0.019259987756609816
197703,0.018367682,197906,-0.0069041997,-0.0005059624,-0.004567061,-0.010802340164035558
197704,0.007952223,197906,0.011801027,-0.0032630581,0.0030089412,0.004503977549076081
197705,0.009854588,197906,-0.01822342,0.009296515,-0.017162798,-0.010440337703377009
197706,0.014246367,197906,-0.036450535,0.019059006,-0.02959802,0.052557018309831616
197707,0.017260557,197906,-0.01065575,0.0151261,-0.008484039,-0.01546568205654621
197708,0.008051456,197906,-0.03795372,0.019017315,-0.032310065,-0.01740173532217741
197709,0.009463314,197906,-0.015067052,0.013311596,-0.014625018,-0.0019811136584728956
197710,0.011868607,197906,0.0066108927,0.0061937943,0.0037925877,-0.04256594082117081
197711,0.03755871,197906,-0.019641433,0.008126549,-0.027489513,0.04292892932891846
197712,0.014531039,197906,-0.02402458,0.022763507,-0.012861168,0.0047978629007935526
197801,0.030805616,197906,0.021079771,-0.015870754,0.012102298,-0.0606442307472229
197802,0.035039365,197906,-0.0109658595,0.013276098,-0.01708585,-0.012687201975286007
197803,0.035293058,197906,-0.0039621443,0.01390513,-0.016270678,0.03138839856982231
197804,-0.009222984,197906,-0.05239658,0.052263618,-0.04912248,0.08498769453763962
197805,0.03935018,197906,-0.034569677,0.017844032,-0.024569593,0.019123798885941505
197806,0.00735459,197906,-0.015905738,-0.001603025,-0.024401784,-0.01713107046633959
197807,0.0025139116,197906,-0.034867607,0.036717452,-0.03107186,0.05359084325432777
197808,0.038931478,197906,-0.021826807,0.022658736,-0.00836765,0.0383702533185482
197809,-0.0025201365,197906,0.012803411,-0.00952615,0.021182887,-0.009952005519345403
197810,-0.09644806,197906,0.008080617,-0.00193578,0.023865342,-0.11503250561952591
197811,0.028744295,197906,-0.041272305,0.010593981,-0.0136111975,0.02970716658234606
197812,0.0005161315,197906,-0.045434505,0.028032536,-0.013175994,0.010406590786576271
197901,0.04569459,197906,0.035323177,-0.022682779,0.021952316,0.04495118554234505
197902,0.00044555962,197906,0.011326687,-0.009340806,0.019828543,-0.034181834492087365
197903,0.029395983,197906,-0.002960831,0.004870385,-0.012256965,0.059784847521781925
197904,0.021487849,197906,0.0027397312,0.017318627,-0.003346976,0.002002884082496166
197905,-0.00091521535,197906,0.008639629,-0.012982786,0.01229194,-0.020040055696666143
197906,0.0057912916,197906,0.010956857,-0.028338522,0.005012609,0.04354342373609543
197507,0.029599069,198006,0.017781384,0.009291049,0.002334971,-0.058432978349924086
197508,-0.028684553,198006,0.008627389,-0.00523936,0.007323619,-0.027624401035904883
197509,-0.007846359,198006,0.006781183,0.00933316,2.0809472e-05,-0.03730410306453705
197510,-0.018843632,198006,0.023462411,-0.009837493,0.012977812,0.04438458921909332
197511,0.0052815303,198006,0.018057264,-0.0030560382,0.010148292,0.019550670424103838
197512,0.00198504,198006,0.019303417,-0.003970054,0.003880369,-0.011063380870223044
197601,0.07069473,198006,-0.018640548,0.01986441,-0.0107405335,0.12919059901237498
197602,0.0900767,198006,-0.0053866208,0.0039425828,-0.007335745,0.006843489407002926
197603,-0.02037082,198006,-0.014505075,0.020006672,-0.017239155,0.03176589375734329
197604,-0.0048412513,198006,0.01419615,0.0021836036,0.003677946,-0.008078271672874688
197605,-0.02672364,198006,-0.02843022,0.01767787,-0.02157861,-0.00048601417690515535
197606,-0.012307897,198006,-0.019423094,-0.001923386,-0.0066023692,0.04773232169151306
197607,0.008072641,198006,0.011399104,-0.0025815174,-0.0025396422,-0.006230329813249309
197608,-0.019744221,198006,0.021568416,-0.006749618,0.006629983,-0.0056450385933741925
197609,-0.013346687,198006,-0.018550755,0.017008383,-0.015177334,0.030870676016807555
197610,0.00056662783,198006,0.0091631645,0.0010737479,-0.0019706693,-0.02245137605667104
197611,0.02702738,198006,0.00081617385,-0.0010600798,-0.009383738,0.010707607217133045
197612,0.0448561,198006,-0.009097345,0.004534155,0.00033688545,0.06177777117490768
197701,0.055111494,198006,-0.0030507073,0.012292991,-0.014094611,-0.029944021782279014
197702,0.010665635,198006,0.0005777022,0.0016611656,0.0027525248,-0.020487230628728766
197703,0.022584079,198006,-0.0059558395,-0.0048291697,-0.009966138,-0.011125400598347187
197704,0.005555679,198006,0.0045503443,-0.0039850194,2.2342429e-05,0.0073705670133233075
197705,0.0071609966,198006,-0.004162561,0.010883912,-0.008812059,-0.009684397139400244
197706,0.007584337,198006,-0.044758342,0.016478058,-0.030160557,0.0546685873568058
197707,0.01760105,198006,-3.70075e-05,0.011816564,-0.0062113116,-0.01628366360515356
197708,0.01408899,198006,-0.022695877,0.013755665,-0.005901519,-0.021627930948138238
197709,0.0075824307,198006,-0.0053814715,0.013849714,-0.008595588,-0.0008675203129649162
197710,0.013536632,198006,0.005842965,0.003852483,0.0024113432,-0.04211342608332634
197711,0.035479408,198006,-0.02711058,0.0039485693,-0.015124243,0.044250621348619464
197712,0.009723538,198006,-0.02195244,0.020718815,-0.033081166,0.006781891046464443
197801,0.035739027,198006,0.018523263,-0.010886464,0.011178218,-0.06221356143951416
197802,0.031430602,198006,-0.0042736675,0.015701197,-0.01364728,-0.012479620417952537
197803,0.033071123,198006,-0.012188017,0.017169047,-0.019514635,0.032912984800338746
197804,-0.0073891953,198006,-0.06191275,0.03890209,-0.027671672,0.0832729210615158
197805,0.038190275,198006,-0.049520433,0.023789726,-0.03460858,0.02080220607817173
197806,0.01013457,198006,-0.009403052,-0.0047420366,-0.0001291139,-0.017394437314569952
197807,0.0005899146,198006,-0.032106325,0.022432778,-0.023965597,0.05227181854248047
197808,0.039190542,198006,-0.029049337,0.024856351,-0.018537391,0.040023209327459335
197809,-0.008671424,198006,0.007870017,0.007558222,-0.0060312576,-0.006578461671061814
197810,-0.08987405,198006,0.04697133,-0.0013641268,0.028053999,-0.11804283075332642
197811,0.018506184,198006,-0.04276396,0.017869152,-0.030592695,0.03290017622709284
197812,-0.0021387096,198006,-0.043831,0.026613064,-0.02641892,0.011575856965780259
197901,0.048073065,198006,0.00075597316,-0.009853043,0.003361933,0.04424475501775742
197902,-0.0049044453,198006,-0.0002320502,0.006720243,0.0013366118,-0.03176798048913479
197903,0.023554489,198006,-0.05151857,0.021949068,-0.025204174,0.06417765023708344
197904,0.012449424,198006,-0.024610514,0.03190036,-0.028847273,0.00507456661015749
197905,0.0017149178,198006,0.003965921,-0.00554635,0.0009474326,-0.021889939863979718
197906,0.0009799004,198006,-0.028638609,-0.011898778,-0.005531229,0.04706762286424637
197907,0.014445433,198006,-0.0027271267,0.0003713239,-0.003015481,0.01270235698223114
197908,0.013298191,198006,-0.043081712,0.028697997,-0.027575552,0.06083577494621277
197909,-0.010439904,198006,-0.040022172,0.022878213,-0.02077102,-0.0015764586992561818
197910,-0.046763603,198006,-0.02185297,0.02589859,-0.019942045,-0.07423301960229874
197911,0.014132835,198006,-0.06809917,0.018234022,-0.03879285,0.05865516135692606
197912,0.035876043,198006,-0.06684248,0.014950104,-0.026804976,0.01860191549360752
198001,0.015616752,198006,-0.03279327,0.018010102,-0.015736416,0.060636730313301086
198002,-0.031450093,198006,-0.028818974,0.039019097,-0.030614935,-0.007831648442521691
198003,-0.06496345,198006,0.048033834,-0.021365598,0.022192627,-0.11612677208185196
198004,0.012787413,198006,0.0182923,-0.014614493,-0.002175592,0.04343443458676338
198005,0.030533955,198006,0.00075758994,-0.0005267486,-0.0003645122,0.053486022377014164
198006,0.008746631,198006,-0.016197182,0.0054308996,-0.0100883655,0.03237969323396693
197607,0.0076978365,198106,0.017103333,-0.0027462537,-0.0040476453,-0.006209833382442493
197608,-0.014617254,198106,0.035179064,-0.0032661357,-0.000499391,-0.0077744125489145515
197609,-0.013522083,198106,-0.024568297,0.016521085,-0.022241015,0.029723767167329787
197610,0.00075154565,198106,0.01582635,-0.007143121,0.0015413109,-0.023044693729281324
197611,0.02773656,198106,0.0045750607,0.0044397693,-0.009674013,0.012310006380081177
197612,0.04686785,198106,-0.01081942,0.0050723776,0.0069188178,0.06343939965963363
197701,0.06351364,198106,-0.013211952,0.016275246,-0.02645525,-0.02975826204419136
197702,0.010873877,198106,0.0058626914,0.005173304,-0.0012695054,-0.020131951555609602
197703,0.020498056,198106,-0.013531541,-0.002294617,-0.00074015325,-0.009969738713651895
197704,0.007208349,198106,-0.0036485223,-0.01012415,-0.007927062,0.0074581597641110425
197705,0.008994641,198106,-0.0024889102,0.012017785,-0.018418994,-0.009814908028393984
197706,0.007911202,198106,-0.044171628,0.022462495,-0.027302988,0.05577746844291687
197707,0.020945918,198106,0.00033087307,0.012944711,-0.010480256,-0.016337348763644694
197708,0.0119730495,198106,-0.016248714,0.011296992,-0.007114658,-0.018919743621349336
197709,0.009854085,198106,-0.008871451,0.015039843,-0.019131796,-0.001243596750497818
197710,0.012758829,198106,0.00056929886,0.0034072436,-0.0019106008,-0.04122289916276932
197711,0.034617934,198106,-0.03430353,0.002974309,-0.0090813935,0.04788340523838997
197712,0.008388971,198106,-0.027847305,0.018514564,-0.026997037,0.00930406997203827
197801,0.03518591,198106,0.012740731,-0.009789616,0.009715777,-0.061915497237443926
197802,0.033514753,198106,-0.00032083504,0.008939931,-0.018438024,-0.010907215429842472
197803,0.031785693,198106,-0.024603844,0.0013190992,-0.007847257,0.03671008751988411
197804,-0.012222648,198106,-0.054973498,0.026266292,-0.018771902,0.08719957075119018
197805,0.039750353,198106,-0.051104054,0.027408354,-0.022027597,0.025945511364936828
197806,0.010544255,198106,-0.0041590305,-0.0076239808,-0.01226067,-0.016844048024713995
197807,-0.0013984777,198106,-0.038969394,0.017063744,-0.016221821,0.05578675287365913
197808,0.040648058,198106,-0.0345934,0.023765475,-0.0209148,0.044155945801734924
197809,-0.006841541,198106,0.005152218,0.004909624,-0.012890935,-0.009279400165006519
197810,-0.089943685,198106,0.060599223,-0.0008367598,0.01452139,-0.12445330284833908
197811,0.017362766,198106,-0.04889602,0.01139871,-0.033957634,0.03468261587619791
197812,-0.003042804,198106,-0.04024056,0.030090066,-0.031026809,0.012456001502275467
197901,0.047024284,198106,0.0009927154,-0.020703547,0.013251506,0.045746270525455476
197902,-0.00249888,198106,-0.0019904003,0.009398317,-0.0060859304,-0.034421348306536675
197903,0.019199967,198106,-0.050969787,0.010278448,-0.02970688,0.06780749114751816
197904,0.013320605,198106,-0.026719512,0.027742842,-0.02068108,0.004690675444900989
197905,-0.0026966603,198106,0.01169866,-0.0031218184,0.0015841965,-0.022754954133927724
197906,0.0016342588,198106,-0.030520037,0.0104516,-0.025613219,0.0463138178229332
197907,0.012144808,198106,-0.0066899043,-0.0018058028,-0.002397012,0.014079263392090797
197908,0.009356163,198106,-0.04519254,0.025052983,-0.017696515,0.06385665755271912
197909,-0.010533141,198106,-0.034658685,0.01897786,-0.038378138,-0.003786925821751356
197910,-0.046161518,198106,-0.017564721,0.030115321,-0.030087866,-0.07759978796243668
197911,0.014850244,198106,-0.072148845,0.040548816,-0.06419879,0.06176749238967905
197912,0.035158463,198106,-0.06438435,0.019727409,-0.022667006,0.021507897108793257
198001,0.016360298,198106,-0.06949748,0.015964068,-0.04457437,0.061802239537239075
198002,-0.022899121,198106,-0.04357883,0.043433167,-0.04713314,-0.013072624554485083
198003,-0.07010046,198106,0.053220578,-0.0069901943,0.016099706,-0.1160498969912529
198004,0.015679058,198106,0.01187757,0.017866202,-0.02488432,0.042389781230688095
198005,0.023669079,198106,-0.005996704,0.008555755,0.0077329054,0.055995191657543186
198006,0.009737968,198106,-0.02570168,0.010529146,-0.026053622,0.030835064941644768
198007,0.027257375,198106,-0.08126466,0.021202028,-0.027013019,0.07514587820768356
198008,0.038901195,198106,-0.04820142,0.028084084,-0.022192277,0.019394560089707375
198009,0.0022448357,198106,-0.06530653,0.029424554,-0.041576046,0.02401490166783333
198010,0.01532872,198106,-0.061086014,0.046443254,-0.046792306,0.010768885418772698
198011,-0.040711224,198106,-0.13538536,0.07545653,-0.091202475,0.09146566548347473
198012,-0.009678608,198106,0.025319569,-0.021366917,0.028865466,-0.030529590225219727
198101,0.03699571,198106,0.086382,-0.042318575,0.063323885,-0.03866663479208946
198102,-0.009979692,198106,0.014330577,-0.0049709156,0.020982143,0.012801360788941384
198103,0.036269583,198106,0.004854284,-0.035847586,0.021953523,0.0401875115275383
198104,0.043895192,198106,0.031939358,-0.010987121,0.022807684,-0.015901895425468684
198105,0.01996492,198106,0.0028154273,-0.0024835207,0.008106051,0.0012676473930478098
198106,-0.004708605,198106,0.044135265,-0.0052096434,0.018927315,-0.01358237733709393
197707,0.017918626,198206,0.0031388465,0.010949975,-0.011439624,-0.01173751816228032
197708,0.0070547736,198206,-0.026016027,0.008019048,-0.016626883,-0.0157470321521163
197709,0.006228843,198206,-0.011540436,0.010891741,-0.006324352,-0.0009135027352720499
197710,0.011179028,198206,0.0055227876,0.0035592616,-0.005070012,-0.03970768203735352
197711,0.03457242,198206,-0.031247329,0.0018901303,-0.017007835,0.0454315160214901
197712,0.010127423,198206,-0.029429317,0.020630213,-0.029611586,0.009099716378748417
197801,0.03627272,198206,0.008635949,-0.009521473,0.010005239,-0.06036681955456734
197802,0.032846045,198206,-0.009314619,0.006642154,-0.011769903,-0.010829016929864883
197803,0.033713654,198206,-0.016450386,-0.00512103,-0.0036573596,0.03556587950587273
197804,-0.005794853,198206,-0.056777008,0.021261647,-0.020527095,0.08512495658397674
197805,0.04087092,198206,-0.046894558,0.017484423,-0.014749844,0.02428740700483322
197806,0.010131617,198206,-0.0071475036,-0.010081144,0.0005555224,-0.013998996326327324
197807,-0.002286993,198206,-0.031406797,0.008334771,-0.012692012,0.05464804711341858
197808,0.04852004,198206,-0.034472957,0.013097182,-0.0268467,0.04088318141698837
197809,-0.003951032,198206,0.0091392435,0.0075774095,-0.0056242,-0.011884861913323403
197810,-0.09191962,198206,0.048632585,0.0012824386,0.012307078,-0.11927337609529495
197811,0.01620946,198206,-0.040211167,0.008241247,-0.023922198,0.03388495671749125
197812,-0.0023389384,198206,-0.03042129,0.020657502,-0.016515978,0.010846813929080963
197901,0.053181127,198206,0.0063871443,-0.02344191,0.0014488026,0.04363941769599915
197902,0.0016414747,198206,0.001150744,0.0027191117,-0.010016102,-0.0361469921797514
197903,0.028269596,198206,-0.04206176,0.0057131723,-0.02460114,0.060869070911407475
197904,0.01855759,198206,-0.015162561,0.027733747,-0.0052706525,0.002463478974997997
197905,0.0042304443,198206,0.0020620525,-0.012831834,0.00021427684,-0.022523788695037267
197906,0.006398257,198206,-0.009508543,-0.005111072,-0.010250092,0.04059063198566437
197907,0.015145028,198206,-2.2426248e-06,0.003128007,-0.010363178,0.011031830641627311
197908,0.014938116,198206,-0.04020232,0.020410113,-0.017053276,0.06094933669567108
197909,-0.0046888236,198206,-0.021194229,0.010088181,-0.022902317,-0.008424950340250507
197910,-0.044160865,198206,-0.024568781,0.0268801,-0.02212555,-0.07663839484453201
197911,0.016243666,198206,-0.059110887,0.017598353,-0.049355015,0.0566171667933465
197912,0.040622953,198206,-0.045079984,0.007850435,-0.022451278,0.016150277733802794
